region,region_type,province,year,month,date_month,penderita_dbd,meninggal,population,population_scale,risk_multiplier,monthly_share,weather_multiplier,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,rainfall_lag_1,rainfall_lag_2,humidity_lag_1,temperature_lag_1,temperature_lag_2,data_origin,synthetic_method,incidence_rate_per_100k
KABUPATEN TANGERANG,kabupaten,BANTEN,2019,5,2019-05-01,410,0,3600000,0.34285714285714286,0.75,0.14970181346099234,1.110696860147983,28.08,30.9,25.54,81.44,4.96,7.82,9.81,82.81,28.08,27.38,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,11.38888888888889
KABUPATEN TANGERANG,kabupaten,BANTEN,2019,6,2019-06-01,197,0,3600000,0.34285714285714286,0.75,0.08896912653657349,0.9956010187349474,27.41,30.72,23.69,78.69,1.71,4.96,7.82,81.44,28.08,28.08,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,5.472222222222222
KABUPATEN TANGERANG,kabupaten,BANTEN,2019,7,2019-07-01,110,0,3600000,0.34285714285714286,0.75,0.048683516572680434,0.8158146437899926,26.76,30.17,23.01,77.96,1.18,1.71,4.96,78.69,27.41,28.08,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,3.0555555555555554
KABUPATEN TANGERANG,kabupaten,BANTEN,2019,8,2019-08-01,55,0,3600000,0.34285714285714286,0.75,0.027506186863564444,0.7614853795331028,26.57,30.44,22.18,75.81,0.38,1.18,1.71,77.96,26.76,27.41,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.5277777777777777
KABUPATEN TANGERANG,kabupaten,BANTEN,2019,9,2019-09-01,20,0,3600000,0.34285714285714286,0.75,0.01789119234046006,0.6849334449511196,27.5,32.4,22.41,72.92,0.24,0.38,1.18,75.81,26.57,26.76,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.5555555555555556
KABUPATEN TANGERANG,kabupaten,BANTEN,2019,10,2019-10-01,35,0,3600000,0.34285714285714286,0.75,0.021826443263418396,0.6517842730236734,28.4,34.2,23.93,72.32,2.57,0.24,0.38,72.92,27.5,26.57,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.9722222222222223
KABUPATEN TANGERANG,kabupaten,BANTEN,2019,11,2019-11-01,38,0,3600000,0.34285714285714286,0.75,0.023286948760598808,0.7405860426382174,28.67,34.38,24.44,73.16,3.61,2.57,0.24,72.32,28.4,27.5,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.0555555555555556
KABUPATEN TANGERANG,kabupaten,BANTEN,2019,12,2019-12-01,46,0,3600000,0.34285714285714286,0.75,0.028236439612154652,0.7992188743378188,28.22,32.49,25.67,78.99,9.23,3.61,2.57,73.16,28.67,28.4,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.2777777777777777
KABUPATEN TANGERANG,kabupaten,BANTEN,2020,1,2020-01-01,135,0,3600000,0.34285714285714286,0.75,0.10434500385411173,1.0764896046781276,27.44,30.24,25.18,84.33,15.38,9.23,3.61,78.99,28.22,28.67,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,3.7499999999999996
KABUPATEN TANGERANG,kabupaten,BANTEN,2020,2,2020-02-01,243,0,3600000,0.34285714285714286,0.75,0.13298713943770538,1.347626034642847,27.28,30.49,25.36,85.99,19.29,15.38,9.23,84.33,27.44,28.22,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,6.75
KABUPATEN TANGERANG,kabupaten,BANTEN,2020,3,2020-03-01,379,0,3600000,0.34285714285714286,0.75,0.19465292709643392,1.4948116840768142,27.61,30.26,25.47,84.68,12.12,19.29,15.38,85.99,27.28,27.44,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,10.527777777777777
KABUPATEN TANGERANG,kabupaten,BANTEN,2020,4,2020-04-01,266,0,3600000,0.34285714285714286,0.75,0.16191326220130633,1.2631757980450238,27.9,31.4,25.44,83.39,7.38,12.12,19.29,84.68,27.61,27.28,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,7.388888888888889
KABUPATEN TANGERANG,kabupaten,BANTEN,2020,5,2020-05-01,207,0,3600000,0.34285714285714286,0.75,0.14970181346099234,1.1035273615320347,27.9,30.54,25.77,84.77,6.55,7.38,12.12,83.39,27.9,27.61,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,5.75
KABUPATEN TANGERANG,kabupaten,BANTEN,2020,6,2020-06-01,136,0,3600000,0.34285714285714286,0.75,0.08896912653657349,1.1080349462237187,27.4,30.61,25.17,83.49,2.83,6.55,7.38,84.77,27.9,27.9,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,3.7777777777777777
KABUPATEN TANGERANG,kabupaten,BANTEN,2020,7,2020-07-01,50,0,3600000,0.34285714285714286,0.75,0.048683516572680434,0.9514606524101256,27.08,30.19,23.9,81.62,3.47,2.83,6.55,83.49,27.4,27.9,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.388888888888889
KABUPATEN TANGERANG,kabupaten,BANTEN,2020,8,2020-08-01,36,0,3600000,0.34285714285714286,0.75,0.027506186863564444,0.9195504417782325,27.13,30.49,23.28,81.88,3.91,3.47,2.83,81.62,27.08,27.4,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.0
KABUPATEN TANGERANG,kabupaten,BANTEN,2020,9,2020-09-01,28,0,3600000,0.34285714285714286,0.75,0.01789119234046006,0.9400648256485349,27.43,30.75,24.36,80.29,4.66,3.91,3.47,81.88,27.13,27.08,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.7777777777777778
KABUPATEN TANGERANG,kabupaten,BANTEN,2020,10,2020-10-01,11,0,3600000,0.34285714285714286,0.75,0.021826443263418396,0.9392209979879448,27.35,30.96,25.01,82.36,6.81,4.66,3.91,80.29,27.43,27.13,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.3055555555555556
KABUPATEN TANGERANG,kabupaten,BANTEN,2020,11,2020-11-01,18,0,3600000,0.34285714285714286,0.75,0.023286948760598808,1.0451139127945737,27.61,31.12,24.82,82.17,5.14,6.81,4.66,82.36,27.35,27.43,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.5
KABUPATEN TANGERANG,kabupaten,BANTEN,2020,12,2020-12-01,40,0,3600000,0.34285714285714286,0.75,0.028236439612154652,1.000054519629295,26.75,29.74,24.79,85.47,8.48,5.14,6.81,82.17,27.61,27.35,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.1111111111111112
KOTA BEKASI,kota,JAWA BARAT,2015,1,2015-01-01,169,0,2500000,0.23809523809523808,1.0,0.10434500385411173,1.2330362518676508,26.46,30.33,24.09,85.5,11.88,11.88,11.88,85.5,26.46,26.46,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,6.760000000000001
KOTA BEKASI,kota,JAWA BARAT,2015,2,2015-02-01,208,0,2500000,0.23809523809523808,1.0,0.13298713943770538,1.2330362518676508,26.4,29.97,24.26,85.8,19.1,11.88,19.1,85.5,26.46,26.4,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,8.32
KOTA BEKASI,kota,JAWA BARAT,2015,3,2015-03-01,360,0,2500000,0.23809523809523808,1.0,0.19465292709643392,1.4541239085013473,27.01,31.32,24.36,83.57,9.22,19.1,11.88,85.8,26.4,26.46,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,14.4
KOTA BEKASI,kota,JAWA BARAT,2015,4,2015-04-01,205,0,2500000,0.23809523809523808,1.0,0.16191326220130633,1.1313347174927852,27.54,31.16,24.84,82.29,6.37,9.22,19.1,83.57,27.01,26.4,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,8.2
KOTA BEKASI,kota,JAWA BARAT,2015,5,2015-05-01,186,0,2500000,0.23809523809523808,1.0,0.14970181346099234,1.0370871434162408,27.5,30.73,24.01,82.94,3.17,6.37,9.22,82.29,27.54,27.01,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,7.44
KOTA BEKASI,kota,JAWA BARAT,2015,6,2015-06-01,105,0,2500000,0.23809523809523808,1.0,0.08896912653657349,0.9534553248108355,27.19,30.56,23.39,81.07,1.51,3.17,6.37,82.94,27.5,27.54,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,4.2
KOTA BEKASI,kota,JAWA BARAT,2015,7,2015-07-01,41,0,2500000,0.23809523809523808,1.0,0.048683516572680434,0.8528333190745272,26.72,30.26,23.28,80.57,0.47,1.51,3.17,81.07,27.19,27.5,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.64
KOTA BEKASI,kota,JAWA BARAT,2015,8,2015-08-01,21,0,2500000,0.23809523809523808,1.0,0.027506186863564444,0.7944217936158228,26.76,31.16,22.66,78.55,0.56,0.47,1.51,80.57,26.72,27.19,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.84
KOTA BEKASI,kota,JAWA BARAT,2015,9,2015-09-01,17,0,2500000,0.23809523809523808,1.0,0.01789119234046006,0.755450892716453,27.61,32.62,23.3,73.1,0.25,0.56,0.47,78.55,26.76,26.72,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.68
KOTA BEKASI,kota,JAWA BARAT,2015,10,2015-10-01,19,0,2500000,0.23809523809523808,1.0,0.021826443263418396,0.6597896153119127,28.53,33.11,24.7,72.06,0.56,0.25,0.56,73.1,27.61,26.76,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.76
KOTA BEKASI,kota,JAWA BARAT,2015,11,2015-11-01,25,0,2500000,0.23809523809523808,1.0,0.023286948760598808,0.679255164464414,28.75,33.27,25.7,75.69,4.34,0.56,0.25,72.06,28.53,27.61,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.0
KOTA BEKASI,kota,JAWA BARAT,2015,12,2015-12-01,24,0,2500000,0.23809523809523808,1.0,0.028236439612154652,0.8779065950022301,27.89,31.15,24.58,80.88,7.46,4.34,0.56,75.69,28.75,28.53,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.96
KOTA BEKASI,kota,JAWA BARAT,2017,1,2017-01-01,85,0,2500000,0.23809523809523808,1.0,0.10434500385411173,1.0373182014041034,26.75,30.7,24.66,86.06,11.0,5.25,9.59,84.57,27.12,27.4,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,3.4
KOTA BEKASI,kota,JAWA BARAT,2017,2,2017-02-01,135,0,2500000,0.23809523809523808,1.0,0.13298713943770538,1.2287478369455291,26.6,29.79,24.49,87.06,19.52,11.0,5.25,86.06,26.75,27.12,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,5.3999999999999995
KOTA BEKASI,kota,JAWA BARAT,2017,3,2017-03-01,225,0,2500000,0.23809523809523808,1.0,0.19465292709643392,1.5006363834908163,27.15,30.37,24.74,83.89,7.38,19.52,11.0,87.06,26.6,26.75,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,9.0
KOTA BEKASI,kota,JAWA BARAT,2017,4,2017-04-01,148,0,2500000,0.23809523809523808,1.0,0.16191326220130633,1.087829306699093,27.41,30.65,24.99,84.46,8.42,7.38,19.52,83.89,27.15,26.6,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,5.92
KOTA BEKASI,kota,JAWA BARAT,2017,5,2017-05-01,160,0,2500000,0.23809523809523808,1.0,0.14970181346099234,1.140352529415488,27.79,30.93,24.56,82.47,4.54,8.42,7.38,84.46,27.41,27.15,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,6.3999999999999995
KOTA BEKASI,kota,JAWA BARAT,2017,6,2017-06-01,71,0,2500000,0.23809523809523808,1.0,0.08896912653657349,0.9947626297035395,27.23,30.45,24.93,83.74,4.39,4.54,8.42,82.47,27.79,27.41,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,2.84
KOTA BEKASI,kota,JAWA BARAT,2017,7,2017-07-01,38,0,2500000,0.23809523809523808,1.0,0.048683516572680434,0.9976599527477102,27.05,30.34,22.96,80.87,2.26,4.39,4.54,83.74,27.23,27.79,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.52
KOTA BEKASI,kota,JAWA BARAT,2017,8,2017-08-01,13,0,2500000,0.23809523809523808,1.0,0.027506186863564444,0.8661679083409527,26.89,30.18,22.75,78.86,0.58,2.26,4.39,80.87,27.05,27.23,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.52
KOTA BEKASI,kota,JAWA BARAT,2017,9,2017-09-01,9,0,2500000,0.23809523809523808,1.0,0.01789119234046006,0.7672319076729875,27.52,31.77,23.87,77.46,1.98,0.58,2.26,78.86,26.89,27.05,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.36
KOTA BEKASI,kota,JAWA BARAT,2017,10,2017-10-01,15,0,2500000,0.23809523809523808,1.0,0.021826443263418396,0.8015569275992019,28.07,31.68,25.64,79.79,6.99,1.98,0.58,77.46,27.52,26.89,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.6
KOTA BEKASI,kota,JAWA BARAT,2017,11,2017-11-01,18,0,2500000,0.23809523809523808,1.0,0.023286948760598808,1.021016839900408,27.95,31.69,25.34,80.72,11.01,6.99,1.98,79.79,28.07,27.52,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.72
KOTA BEKASI,kota,JAWA BARAT,2017,12,2017-12-01,21,0,2500000,0.23809523809523808,1.0,0.028236439612154652,1.1573431834240657,27.14,31.45,24.44,84.11,7.79,11.01,6.99,80.72,27.95,28.07,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.84
KOTA BEKASI,kota,JAWA BARAT,2018,1,2018-01-01,73,0,2500000,0.23809523809523808,1.0,0.10434500385411173,1.1044809095099395,26.98,30.56,24.87,84.63,6.49,7.79,11.01,84.11,27.14,27.95,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,2.9200000000000004
KOTA BEKASI,kota,JAWA BARAT,2018,2,2018-02-01,93,0,2500000,0.23809523809523808,1.0,0.13298713943770538,1.070911133461228,26.6,29.32,24.28,86.64,16.07,6.49,7.79,84.63,26.98,27.14,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,3.72
KOTA BEKASI,kota,JAWA BARAT,2018,3,2018-03-01,170,0,2500000,0.23809523809523808,1.0,0.19465292709643392,1.3880843814902946,27.38,31.25,24.66,82.83,10.07,16.07,6.49,86.64,26.6,26.98,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,6.8
KOTA BEKASI,kota,JAWA BARAT,2018,4,2018-04-01,128,0,2500000,0.23809523809523808,1.0,0.16191326220130633,1.1540814570277764,27.85,30.69,25.38,82.7,5.66,10.07,16.07,82.83,27.38,26.6,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,5.12
KOTA BEKASI,kota,JAWA BARAT,2018,5,2018-05-01,109,0,2500000,0.23809523809523808,1.0,0.14970181346099234,1.0354074135847848,27.84,31.1,25.15,82.52,2.17,5.66,10.07,82.7,27.85,27.38,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,4.36
KOTA BEKASI,kota,JAWA BARAT,2018,6,2018-06-01,51,0,2500000,0.23809523809523808,1.0,0.08896912653657349,0.926421161655431,27.45,30.55,24.08,81.44,1.97,2.17,5.66,82.52,27.84,27.85,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,2.04
KOTA BEKASI,kota,JAWA BARAT,2018,7,2018-07-01,30,0,2500000,0.23809523809523808,1.0,0.048683516572680434,0.8836753063635557,26.71,30.13,22.31,76.08,0.1,1.97,2.17,81.44,27.45,27.84,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.2
KOTA BEKASI,kota,JAWA BARAT,2018,8,2018-08-01,14,0,2500000,0.23809523809523808,1.0,0.027506186863564444,0.6872046338862505,26.81,30.57,22.23,75.65,0.54,0.1,1.97,76.08,26.71,27.45,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.5599999999999999
KOTA BEKASI,kota,JAWA BARAT,2018,9,2018-09-01,11,0,2500000,0.23809523809523808,1.0,0.01789119234046006,0.6947612244763745,27.67,31.77,23.67,73.72,1.85,0.54,0.1,75.65,26.81,26.71,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.44
KOTA BEKASI,kota,JAWA BARAT,2018,10,2018-10-01,14,0,2500000,0.23809523809523808,1.0,0.021826443263418396,0.7231648977256325,28.52,32.95,25.26,74.55,3.29,1.85,0.54,73.72,27.67,26.81,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.5599999999999999
KOTA BEKASI,kota,JAWA BARAT,2018,11,2018-11-01,10,0,2500000,0.23809523809523808,1.0,0.023286948760598808,0.8139815041555246,28.12,33.64,25.73,78.78,5.94,3.29,1.85,74.55,28.52,27.67,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.39999999999999997
KOTA BEKASI,kota,JAWA BARAT,2018,12,2018-12-01,14,0,2500000,0.23809523809523808,1.0,0.028236439612154652,0.969705713427674,27.75,32.03,24.86,80.52,6.65,5.94,3.29,78.78,28.12,28.52,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.5599999999999999
KOTA BEKASI,kota,JAWA BARAT,2019,1,2019-01-01,230,0,2500000,0.23809523809523808,1.0,0.10434500385411173,1.01512828445779,27.32,31.21,25.05,83.93,13.54,6.65,5.94,80.52,27.75,28.12,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,9.2
KOTA BEKASI,kota,JAWA BARAT,2019,2,2019-02-01,373,0,2500000,0.23809523809523808,1.0,0.13298713943770538,1.2796270553034994,27.66,30.85,25.13,82.3,8.96,13.54,6.65,83.93,27.32,27.75,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,14.92
KOTA BEKASI,kota,JAWA BARAT,2019,3,2019-03-01,444,0,2500000,0.23809523809523808,1.0,0.19465292709643392,1.1192894644344735,27.65,31.26,24.6,81.75,8.07,8.96,13.54,82.3,27.66,27.32,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,17.76
KOTA BEKASI,kota,JAWA BARAT,2019,4,2019-04-01,368,0,2500000,0.23809523809523808,1.0,0.16191326220130633,1.0804839798883312,28.18,31.05,25.56,82.84,8.43,8.07,8.96,81.75,27.65,27.66,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,14.72
KOTA BEKASI,kota,JAWA BARAT,2019,5,2019-05-01,344,0,2500000,0.23809523809523808,1.0,0.14970181346099234,1.13316826782591,28.08,31.25,25.3,81.97,5.41,8.43,8.07,82.84,28.18,27.65,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,13.760000000000002
KOTA BEKASI,kota,JAWA BARAT,2019,6,2019-06-01,180,0,2500000,0.23809523809523808,1.0,0.08896912653657349,1.0204163866745846,27.39,30.74,23.63,79.4,1.21,5.41,8.43,81.97,28.08,28.18,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,7.2
KOTA BEKASI,kota,JAWA BARAT,2019,7,2019-07-01,88,0,2500000,0.23809523809523808,1.0,0.048683516572680434,0.8152396587309158,26.62,30.25,22.15,79.25,0.63,1.21,5.41,79.4,27.39,28.08,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,3.52
KOTA BEKASI,kota,JAWA BARAT,2019,8,2019-08-01,46,0,2500000,0.23809523809523808,1.0,0.027506186863564444,0.7675605257187333,26.57,30.27,22.22,76.2,0.24,0.63,1.21,79.25,26.62,27.39,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.84
KOTA BEKASI,kota,JAWA BARAT,2019,9,2019-09-01,21,0,2500000,0.23809523809523808,1.0,0.01789119234046006,0.6890468858160798,27.51,32.52,22.73,73.31,0.13,0.24,0.63,76.2,26.57,26.62,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.84
KOTA BEKASI,kota,JAWA BARAT,2019,10,2019-10-01,23,0,2500000,0.23809523809523808,1.0,0.021826443263418396,0.6571500225992326,28.68,34.16,24.46,71.5,2.06,0.13,0.24,73.31,27.51,26.57,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.92
KOTA BEKASI,kota,JAWA BARAT,2019,11,2019-11-01,36,0,2500000,0.23809523809523808,1.0,0.023286948760598808,0.7176259039960207,28.7,33.25,24.92,74.45,4.98,2.06,0.13,71.5,28.68,27.51,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.44
KOTA BEKASI,kota,JAWA BARAT,2019,12,2019-12-01,50,0,2500000,0.23809523809523808,1.0,0.028236439612154652,0.8689220610410442,28.23,32.16,25.76,79.68,8.45,4.98,2.06,74.45,28.7,28.68,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,2.0
KOTA BEKASI,kota,JAWA BARAT,2020,1,2020-01-01,106,0,2500000,0.23809523809523808,1.0,0.10434500385411173,1.06813483834962,27.49,30.71,25.01,84.41,12.47,8.45,4.98,79.68,28.23,28.7,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,4.24
KOTA BEKASI,kota,JAWA BARAT,2020,2,2020-02-01,186,0,2500000,0.23809523809523808,1.0,0.13298713943770538,1.2637095016547601,27.38,30.84,25.45,85.87,20.58,12.47,8.45,84.41,27.49,28.23,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,7.44
KOTA BEKASI,kota,JAWA BARAT,2020,3,2020-03-01,314,0,2500000,0.23809523809523808,1.0,0.19465292709643392,1.5345028414733757,27.72,30.3,25.83,84.45,10.8,20.58,12.47,85.87,27.38,27.49,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,12.559999999999999
KOTA BEKASI,kota,JAWA BARAT,2020,4,2020-04-01,246,0,2500000,0.23809523809523808,1.0,0.16191326220130633,1.2225007284634208,27.98,31.33,25.64,83.46,6.87,10.8,20.58,84.45,27.72,27.38,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,9.84
KOTA BEKASI,kota,JAWA BARAT,2020,5,2020-05-01,173,0,2500000,0.23809523809523808,1.0,0.14970181346099234,1.0925180443306934,28.1,31.22,26.03,84.29,5.62,6.87,10.8,83.46,27.98,27.72,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,6.92
KOTA BEKASI,kota,JAWA BARAT,2020,6,2020-06-01,107,0,2500000,0.23809523809523808,1.0,0.08896912653657349,1.0769023587033795,27.63,30.46,25.19,83.37,2.08,5.62,6.87,84.29,28.1,27.98,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,4.279999999999999
KOTA BEKASI,kota,JAWA BARAT,2020,7,2020-07-01,51,0,2500000,0.23809523809523808,1.0,0.048683516572680434,0.934464967992764,27.16,30.0,23.89,81.58,2.79,2.08,5.62,83.37,27.63,28.1,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,2.04
KOTA BEKASI,kota,JAWA BARAT,2020,8,2020-08-01,24,0,2500000,0.23809523809523808,1.0,0.027506186863564444,0.9010905444345163,27.19,30.56,23.8,82.07,1.8,2.79,2.08,81.58,27.16,27.63,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.96
KOTA BEKASI,kota,JAWA BARAT,2020,9,2020-09-01,19,0,2500000,0.23809523809523808,1.0,0.01789119234046006,0.8828676889335972,27.67,31.15,24.78,79.39,3.87,1.8,2.79,82.07,27.19,27.16,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.76
KOTA BEKASI,kota,JAWA BARAT,2020,10,2020-10-01,25,0,2500000,0.23809523809523808,1.0,0.021826443263418396,0.9047411112228263,27.69,31.38,25.34,81.25,6.64,3.87,1.8,79.39,27.67,27.19,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.0
KOTA BEKASI,kota,JAWA BARAT,2020,11,2020-11-01,16,0,2500000,0.23809523809523808,1.0,0.023286948760598808,1.0282873749256152,27.85,31.59,24.93,81.3,7.96,6.64,3.87,81.25,27.69,27.67,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,0.64
KOTA BEKASI,kota,JAWA BARAT,2020,12,2020-12-01,35,0,2500000,0.23809523809523808,1.0,0.028236439612154652,1.0746137442470771,26.95,30.34,24.6,85.2,7.41,7.96,6.64,81.3,27.85,27.69,synthetic_jabodetabek,jakarta_seasonality_population_weather_poisson,1.4
